predicate_id	object_id	object_label	object_source	confidence	match_string	is_longest_match	matches_whole_text	match_type	info	subject_start	subject_end	subject_label	subject_source	subject_text_id	ss_sl_cosine_dist	ss_ol_cosine_dist	biome	sample_count	rank	acceptable
None	ENVO:01000390	temperate mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.017763674725578694	None	None	None	SYN	None	26	42	CONIFEROUS FOREST	tropical and subtropical coniferous forest biome	None	0.5	0.8840652760599579	False	8	11.0	False
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.03857363296798398	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	tropical coniferous forest biome	None	0.29289321881345254	0.8456966500379082	False	6	11.0	False
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.014674064253891124	None	None	None	SYN	None	31	47	CONIFEROUS FOREST	envo:tropical and subtropical coniferous forest biome	None	0.5196155385847385	0.8951715163278082	False	17	12.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.03395599100206521	None	None	None	SYN	None	21	26	FOREST	subpolar coniferous forest biome	None	0.6348516283298893	0.7798072469747279	False	33	12.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.032592363920211205	None	None	None	SYN	None	22	27	FOREST	temperate coniferous forest biome	None	0.6407893959464501	0.7833878555704471	False	37	12.0	False
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.01621821484304513	None	None	None	SYN	None	26	42	CONIFEROUS FOREST	tropical and subtropical coniferous forest biome	None	0.5	0.8908910548820038	False	8	12.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.03395599100206521	None	None	None	SYN	None	21	26	FOREST	tropical coniferous forest biome	None	0.6348516283298893	0.7798072469747279	False	6	12.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.01291743492717989	None	None	None	SYN	None	42	47	FOREST	envo:tropical and subtropical coniferous forest biome	None	0.7519305308215831	0.8504084815986468	False	17	13.0	False
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	subpolar coniferous forest biome	None	0.29289321881345254	1.0	False	33	13.0	False
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	27	CONIFEROUS FOREST	temperate coniferous forest biome	None	0.3043916563597475	1.0	False	37	13.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.014276735555012014	None	None	None	SYN	None	37	42	FOREST	tropical and subtropical coniferous forest biome	None	0.7418011102528389	0.8443002111676954	False	8	13.0	False
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	tropical coniferous forest biome	None	0.29289321881345254	1.0	False	6	13.0	False
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	0.008843963118401913	None	None	None	SYN	None	31	47	CONIFEROUS FOREST	envo:tropical and subtropical coniferous forest biome	None	0.5196155385847385	0.9252042407993234	False	17	14.0	False
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	0.009774612638770148	None	None	None	SYN	None	26	42	CONIFEROUS FOREST	tropical and subtropical coniferous forest biome	None	0.5	0.9221501055838477	False	8	14.0	False
